time,sent,received,pdr,throughput,packet_rate,connected
16.268619537353516,112,112,1.0,1376.8838805633475,6.884419402816738,15
16.318338632583618,113,113,1.0,1384.944908231864,6.92472454115932,15
16.53963303565979,117,117,1.0,1414.783505144831,7.0739175257241556,15
16.649077653884888,123,123,1.0,1477.5593285949897,7.387796642974949,15
16.674927949905396,124,124,1.0,1487.2627980464947,7.436313990232474,15
16.6920485496521,124,124,1.0,1485.7373513041266,7.428686756520634,15
16.724576234817505,124,124,1.0,1482.8477356796009,7.414238678398004,15
16.748880624771118,125,125,1.0,1492.6370639376169,7.463185319688084,15
16.772480010986328,125,125,1.0,1490.5368784833533,7.452684392416766,15
16.800732374191284,126,126,1.0,1499.9346122976988,7.499673061488494,15
16.828399181365967,127,127,1.0,1509.3533096199274,7.5467665480996375,15
16.85735845565796,129,129,1.0,1530.4889000174612,7.652444500087307,15
16.872926712036133,129,129,1.0,1529.0767535661628,7.645383767830814,15
16.90010094642639,129,129,1.0,1526.6181001987172,7.633090500993585,15
16.93088126182556,130,130,1.0,1535.655445096221,7.6782772254811045,15
16.95111894607544,130,130,1.0,1533.8220493119468,7.669110246559734,15
16.97448468208313,130,130,1.0,1531.7107109262329,7.6585535546311645,15
17.023768186569214,135,135,1.0,1586.0178371849229,7.930089185924614,15
17.056500911712646,139,139,1.0,1629.877085804265,8.149385429021326,16
17.07049536705017,139,139,1.0,1628.5409065316373,8.142704532658186,16
17.092070817947388,139,139,1.0,1626.485186968032,8.13242593484016,16
17.123685836791992,139,139,1.0,1623.4822493804957,8.11741124690248,16
17.150896787643433,139,139,1.0,1620.9064951069404,8.104532475534702,16
17.180710554122925,141,141,1.0,1641.3756527219261,8.20687826360963,16
17.201552629470825,141,141,1.0,1639.3868976505014,8.196934488252507,16
17.22891139984131,142,142,1.0,1648.392016239725,8.241960081198625,16
17.25022578239441,142,142,1.0,1646.3552627227093,8.231776313613546,16
17.275439977645874,143,143,1.0,1655.529470566765,8.277647352833824,16
17.305161476135254,144,144,1.0,1664.2433553548024,8.321216776774012,17
17.32496428489685,144,144,1.0,1662.341089216939,8.311705446084696,17
17.354843139648438,145,145,1.0,1671.0032909342367,8.355016454671183,17
17.37538433074951,145,145,1.0,1669.027829714144,8.34513914857072,17
17.411789417266846,147,147,1.0,1688.5111171195729,8.442555585597864,17
17.436612367630005,148,148,1.0,1697.5774523123869,8.487887261561934,17
17.456013679504395,148,148,1.0,1695.6906968258284,8.478453484129142,17
17.50287103652954,150,150,1.0,1714.004516024154,8.57002258012077,17
17.52834415435791,153,153,1.0,1745.743906585278,8.728719532926391,17
17.54192090034485,153,153,1.0,1744.3927705430738,8.72196385271537,17
17.57146668434143,153,153,1.0,1741.4596373601964,8.707298186800982,17
17.600643396377563,155,155,1.0,1761.2992492297296,8.806496246148647,17
17.639524221420288,157,157,1.0,1780.0933633952488,8.900466816976245,17
17.662758827209473,158,158,1.0,1789.0749859144435,8.945374929572218,17
17.683044910430908,158,158,1.0,1787.0225495700536,8.935112747850267,17
17.716686487197876,159,159,1.0,1794.918029563754,8.97459014781877,17
17.751628160476685,160,160,1.0,1802.6515489574508,9.013257744787255,17
17.788316249847412,161,161,1.0,1810.176946920213,9.050884734601064,17
17.817605018615723,162,162,1.0,1818.4262119487262,9.09213105974363,17
17.833334922790527,163,163,1.0,1828.037220247463,9.140186101237315,17
17.855614185333252,163,163,1.0,1825.7562950020451,9.128781475010227,17
17.88245439529419,164,164,1.0,1834.2001201262058,9.171000600631029,17
17.908464431762695,165,165,1.0,1842.7040534793566,9.213520267396783,17
17.933554649353027,165,165,1.0,1840.1259898126505,9.200629949063252,17
